comment,like
加了难度mood吧，正常玩很少开门进去就好几个怪刷脸上的，对新人忒不友好[笑哭]（希望哥几个熟了这个游戏多更几期！这个真心节目效果爆炸）,34
boy真的好喜欢当小领导[大笑],33
北子：联合投稿不联系我是吧,32
出乎我意料的好看！下一季！！！！！！！！！等续集！！！！！！！！别逼我求你！！！！！！！,30
就是说，你们四个能不能一起去密室录个视频，我真的很想看[大哭],24
刚打完怪猎出来看视频，开头还以为自己游戏没关，搁这找了半天又没找到。直到我把视频暂停了[捂脸],22
这加的物品难度低了好多,21
明明是四个人，可是花少北怎么没联合投搞？（狗头）,21
我说怎么boy头上那个好眼熟（）,20
哥几个的视频真的是续命之作……😿,15
而且怪物的ai是有配合意识的，在未进入攻击状态的囤积虫会捡起战利品并且放在高危险的怪物旁边,15
怎么有人没点联合投稿[doge],13
春晚我要看这个！！！！！！,12
虽然冬至过了，但是还是祝大家冬至快乐，团团圆圆啊[打call],12
哥几个圣诞节有说法吗[脱单doge][脱单doge][脱单doge],11
爆炸喜欢这个[喜欢][喜欢][喜欢]快开坑吧，感觉这个游戏里的恐怖元素把每个人的喜剧效果都激发出来了(我也不知道该怎么形容[脸红])反正就特别有意思[保卫萝卜_哇][保卫萝卜_哇],9
受不了，一看时长接近半小时惊喜万分，结果特么感觉没看一会就没了,8
我是某幻的狗[脱单doge]（别赞要面,8
求求你一定要有下一期！！！,8
请问对于玩具不点联投这件事三位有什么看法（举话筒）,8
这期质量好高，真的巨好笑，某幻真是长在我笑点上了,8
属于B站一哥的世界结束了，热度肉眼可见的下降📉，也少了往日超级精彩的剧情故事，我也理解茄茄的苦衷，毕竟也有自己的生活，希望新的一年茄哥能卷土重来，再次称霸B站！！,7
开坑开坑，不过怎么感觉今天中国boi的状态不是很好哎？怎么啦？,7
看了好多UP主录致命公司的实况，还是你们四个最有节目效果[笑哭][笑哭][笑哭],7
"《致障公司》 
老板:王瀚哲
会计:老番茄
捧场:某幻君
喇叭:花少北 
欢迎大家踊跃报名加入致障公司！",6
北子哥点联投了哈哈哈哈哈哈哈哈哈,6
怎么不带花少北玩啊[doge],5
明明只有四个人，却有一种人山人海的既视感……,5
过年当春晚看[脱单doge],5
但是已经吃起来了哈哈哈哈[大笑],5
北子哥是刚起才点的联合投稿吗hhhhhhh,5
年末了兄弟几个集体冲业绩是吧[doge],4
北子哥怎么不在联合投稿（）,4
团建 好耶！,4
为什么没有花大喇叭！！！[脱单doge],4
啊哈？北子哥怎么没有联合投稿？[doge],4
此时花少北还没投[柠檬派陪你度过漫长岁月_狗头][柠檬派陪你度过漫长岁月_狗头][柠檬派陪你度过漫长岁月_狗头],4
前排，冬至快乐！！！（怎么不带北子哥玩hhh）,3
才十几分钟就这么多评论了,3
本来打开B站是要找资料准备期末考试的[脸红],3
老师我家北子怎么才刚进,3
终于……不是元梦之星了！[大哭],3
陌生人，我今天过生日可以祝我生日快乐吗[嘟嘟][嘟嘟][脱单doge][脱单doge],3
笑点太密集我一时不知道该说什么了哈哈哈哈哈,3
最后小花那段爆笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,3
能不能直播玩这个 好好笑,3
收藏了，过年当春晚看[脱单doge],3
我必须马上吃饭[星星眼],3
开坑开坑！！太有节目效果啦！！！,3
大家一定要多多点赞三连啊，求求了，这一期真的爆炸好看爆炸好笑！！！！！各位亲朋好友们一定要记得点赞三连，三连啊求求了[大哭][大哭][大哭][大哭][大哭][大哭]真的好想看到下一期！！！！,3
这次的实况，有一种二创的效果（从各方面来说），很好看[支持],3
团建好唉！！！话说最近这么多团建是在为什么做预热吗…[洛天依][洛天依][洛天依],3
现在流行晚上更新是吧[tv_doge][tv_doge][tv_doge],2
游戏名:  Lethal Company[脱单doge][脱单doge],2
下周记得上班哦～[微笑][微笑][微笑]不要忘了嘞！！！[OK][OK][OK],2
太好笑了！！！ 每个人进门甩头后撤出门 我先走了兄弟情（迫真,2
[脱单doge],2
男人帮跟NTMD解散了嘛[微笑][doge],2
还有吗还有吗爱看！想看四个一起玩恐怖游戏测心率！！[打call][打call][打call][打call],2
我要等明天吃饭的时候看！！,2
[天官赐福·漫画纪念装扮_看书]你们四个又团建,2
来了[星星眼][笑哭],2
《温暖这个冬天》 谢谢哥几个 有被温暖到,2
是谁没有点联合投稿[doge],2
果然，朋友才是游戏的最高配置[委屈],2
这期真的好刺激搞笑[笑哭]请务必不顾数据得再来一期【UP_1577804_无敌】[大会员粉豆人_美琴投币][猫咪公寓_点赞],2
真不错[吃瓜],2
小马好美丽的精神状态，人如其名,2
友友们，顶我一下，问问中间7：55那个呱呱呱是什么歌,2
太好看了 我操,2
长长的视频，稳稳的安心[星光六角螈_给你点赞],2
植物组俩个人凑不齐一个胆,2
笑拥了，这期视频没有一处不体现“兄弟情”的哈哈哈哈哈哈哈哈哈哈哈哈,2
"《跟杜海皇说》
[tv_doge]",2
最最最最喜欢看你们四个人玩游戏啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，你们多团建一点好不好,2
我真的笑晕了兄弟们,2
已入股莫辜负！这期太可乐了哈哈哈哈哈哈哈[大笑]大半夜在寝室床上憋笑有多难[保卫萝卜_哭哭],2
好早！！！,2
救救我的女儿,1
早,1
怎么？北子哥又才起床吗？[doge],1
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈北子醒了,1
好久没那么早了，只要几千赞[妙啊],1
这个游戏是不是会检测玩家音量大小。。？看弹幕说有的怪听觉灵敏,1
懂了，北子哥被排挤了（bushi）,1
《把他尸体救出去》,1
🤪,1
好早好早,1
真的好好笑啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1
团建好好好,1
北汁你怎么没有联合投稿？[妙啊],1
⸜₍๑•⌔•๑₎⸝,1
"致障公司      X
文明公司     √",1
马哥刚开播就有视频看[吃瓜][吃瓜],0
男人帮！[处女座_优雅],0
开饭了开饭了,0
开了,0
啊啊啊啊啊啊啊啊啊啊啊啊啊啊第一次这么近！！！,0
刺激我靠[墨镜][墨镜][墨镜],0
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊就想着看你们四个玩这个呢啊啊啊啊啊啊啊啊啊,0
好早好早！,0
冬至快乐,0
团建！！,0
我有一个疑问，视频刚开始房间里的床，它不配梯子怎么上到最上面去呢？[tv_惊吓],0
花少北你人呢，北子哥——,0
时间1145[微笑],0
看得出来,0
这么多人,0
视频很好看，但是，说真的他们几个在一起真的很吵,0
哈哈哈哈哈哈哈哈哈哈北子哥没点联投啊啊啊啊啊啊啊，啊啊,0
哈哈哈评论444，好巧的数字,0
哈哈哈哈哈哈哈哈哈哈救命啊，大半夜我在床上笑到发抖！,0
