comment,like
当结局告诉观众 爷爷的儿子也是他捡来的的时候，就已经无法用语言来形容爷爷的伟大了,19930
婶娘坏吗？在那个时代吃饭都难，每天种地还得交税，地里产量也不够，糊口都难，而且那时候对女孩子本就歧视的。我想说的是，好多文章也说了那时候的女孩子的悲剧，比这个更残忍，以悲剧收场的多的是。婶娘每次将小花送走都找下家，这就是一种善良，很明显，爷爷也明白这一点，所以对于婶娘对小花的针对，他也没有多说。,18779
这个电影有个我此生见过最动人的伏笔。在爷爷收养小花的时候，同村的大爷对爷爷说:又心软了？哎……,7010
实在不明白隐入尘烟这种电影为什么有人会如此恐惧？,4721
你们发现了吗，每次换新的风车时，就会有一个人爱她,4032
这只是电影，现实的小花大概不会遇到心善的爷爷，这才是我觉得悲伤的点,3347
暖春，小时候电视放过，这个小花真的很可怜尤其后面，爷爷不在了，被那个男的和女的欺负，每天抱着老母鸡做朋友……过去十多年了，我还是忘不了，还是小学看得[笑哭],2707
不敢看这种电影，太揪心了[大哭][大哭][大哭],2337
现实比电影惨，开头原型（我没看完，不忍心）是1990年青海亲生母亲虐童致死案！篇幅太长我捡重要的说，给你们看看什么叫畜生：小女孩2岁她妈妈被工厂开除回家就带回家自己养这是噩梦开始，每天只喂两个小馒头，2岁开始自己洗衣服，经常殴打她死后民警在衣柜旁找到她的一条毯子上面全是血，更残忍的来了，肚子饿了捡鸡食被发现她妈用毛线对是毛线不是针线把她嘴巴封起来，她的死因是饿了她妈在炼油，对了她这辈子在此之前没吃过肉，炼油期间畜生走开了小女孩去捡油渣吃，畜生回来发现了，然后，大骂小女孩，直接把滚烫的热油往小女孩嘴里灌，小女孩第二天早上开始拉肚子，然后应该是5-7天死亡。惨绝人寰啊惨绝人寰！更惨绝人寰的是后面畜生出狱后，还把小女孩的骨灰挖出来践踏，她做错了什么？是因为来到这个世界吗？她来到这个世界也是因为那两个畜生啊！上面全文没提到她那个父亲，她父亲也是畜生，也打骂甚至比那畜生母亲更重！大家有兴趣可以去搜一下《1990年青海亲生母亲虐童致死案》看完别忘了咒骂几句！谢谢了！,1353
"新中国比旧中国好百倍，悲哀的这是不是夸张，三年困难时期比起古时灾荒甚至称得上是巜温柔》，看了这么多史书，我的眼里常含泪水，
可能读的历史越多越深入，越发不会轻易红了眼眶，我还是太无知了",1262
苦归苦，但我带入不了，不是没有共情能力，我看好多电影电视剧也会哭，但这个真带入不了，身边除了爷爷全是恶人，这种情况下孕育出来的只能是恨，憎恨除了爷爷之外的一切，就算不是恨，小女孩的善已经超出常理太多了。,1025
叔叔也是爷爷的领养的，最后是村里的人说出来的这事，老爷子是真的善良救了俩孩子，我一个男的暖春不敢看第二篇生怕又哭红眼,967
不识字，走了[墨镜],769
麻绳总挑细处断，我女朋友家里是广东的，那边也是重男轻女到不行，她家里三个孩子她排第二，她家里其实不算条件差，连生两个女儿还想要个儿子，我女朋友小时候在学校被校园霸凌被同学欺负，到家和家里说也不管，就是因为她是可有可无的女儿，中国改革开放不算久也不算短，短短几十年里太多的糟粕没法消除，越偏远教育越落后的地方越是这样，因为他们的宗族思想和太久留下来的已经固化的思维太难改变，看这个电影确实很催泪，这是时代的眼泪，是每一个从出生就被当成赔钱货的女孩的眼泪，我知道电影里这样的故事可能现在已经少见或者没有了，但是重男轻女还会在这片土地上存在很久,266
本来是上班摸鱼打开b站，刷到这个视频看的流眼泪[大哭],137
现实中，有个小女孩叫丽丽，爸妈不给饭吃。三岁吃鸡食，被她妈把嘴缝起来了。五岁的时候偷吃了个油渣，被她妈把热油倒进嘴里，然后扔到角落不管了，她痛苦煎熬了几天去世了，后面法医看尸体的时候据说没有一块好的皮肤，她睡觉盖的一个小毯子上面全都是血迹。1993年的事情，她妈叫燕智云，只被判了七年。出来以后第一件事就是把她女儿坟挖了，把骨灰践踏泄愤。这真是我长这么大听闻过最惨绝人寰的事情😭,77
其实这种事情并不只发生在农村，大城市也是有的，我就知道在北京一个家庭中家里人每天都虐待那个女孩子，她亲哥也经常强奸她直至已经祸害出子宫癌，但是及时得了癌症她家人依旧对她很差，吃饱饭都很困难。她是聋哑人之所以哑巴就是因为小时候饿了偷吃厨房里的剩肉，被她爹跟她哥灌了一碗热油造成了不可逆的损失。我也尝试各种方式救她但是都失败了。我不是本地人再加上她家是真有钱。后来跟她关系很好的一个有类似遭遇但没她那么惨的一个女孩报警去了她家结果警察都到她家了还是没成功被她爷爷一个电话就全支走了。（那个为她报警的女孩子已经自杀了）她还给自己起了个外号叫阿巴因为自己不能说话，她还说她的梦想就是每天能吃饱饭。只可惜唉她才15但是她说她估计活不过这个寒冬了。,19
该死的儒家思想和封建主义，这种重男轻女的现象在如今仍然存在，同志们，任重而道远，不要让荧幕里这种悲情的故事再度上演了,12
抱歉打扰大家，我是一名人民教师，现在却迫于无奈，跪求大家看看我还不到1岁岁患癌的孩子好吗，他可能熬不过这个冬天了，北上河北广东很多地方寻求治疗了，孩子奶奶催我们回老家办后事，可是我们不愿意放弃，孩子日渐消瘦的脸庞和彻夜难眠偷偷哭泣让我们心如刀割，，我们一点办法没有了，我们坚持了很久很久… …只为了孩子能健康的回家，我们耗尽了一切，欠下了几十，可是我们不愿意放弃这个还未绽放的花朵，我们只能求助娟k平台和大家，您的一颗糖都成为我们的希望🙏🙏,11
tmd，到底是谁发的蚂蚱：我吃柠檬，害我笑的鼻涕飞老远[脱单doge],11
青海苏丽案，母亲只给苏丽吃鸡饲料，苏丽忍不住吃了一块猪油渣，被母亲用热油灌并缝住嘴巴虐待至死，母亲只判了7年，出来后把苏丽的骨灰刨出并辱骂其不孝，不了了之。,4
感觉很小的时候看过,1
